acnotype,acno,acnoname,acnobnkcd,acnobnknm,cnprtacnotype,cnprtacno,cnprtname,cnprtbnkcd,cnprtbnknm,tranymd,tranprcssyms,rapdstcd,prdctctrcnth,transerno,ecaltrancncdcd,chnldstcd,chnidtalsbzwkdstcd,tranamt,cshtrferdstcd,hndinbnkcd,hndinbrncd,tranafbal,acncustidnfr,acncustmgtno,ntrcsumrydstcd,sumry,cardno,tranuno
01,110333222111,문지훈,004,국민은행,01,110111000999,권나연,088,신한은행,20251019,20251019105028605990,1,1,107102,0,01,01,4432882,0,004,1234,7180754,C000000020,00020,002,선물,,U586520
01,110444333222,장민석,020,우리은행,01,110666555444,노태양,081,하나은행,20251009,20251009144402991703,2,1,107103,0,02,01,461270,0,020,6789,7174117,C000000016,00016,001,송금,,U180021
01,110666555444,노태양,081,하나은행,01,110444333222,장민석,020,우리은행,20251009,20251009144402991703,1,1,107104,0,02,01,461270,0,081,6789,7452159,C000000018,00018,002,송금,,U339235
01,110666555444,노태양,081,하나은행,01,110888777666,오채원,088,신한은행,20250429,20250429113733025951,2,1,107105,0,02,01,3260126,0,081,4567,4192033,C000000018,00018,001,생활비지원,,U872219
01,110888777666,오채원,088,신한은행,01,110666555444,노태양,081,하나은행,20250429,20250429113733025951,1,1,107106,0,02,01,3260126,0,088,9012,13709867,C000000012,00012,002,생활비지원,,U773232
01,110666555444,노태양,081,하나은행,01,110555666777,이민수,020,우리은행,20251117,20251117112948055124,2,1,107107,0,02,01,285209,0,081,6789,3906824,C000000018,00018,001,상환금,,U285240
01,110555666777,이민수,020,우리은행,01,110666555444,노태양,081,하나은행,20251117,20251117112948055124,1,1,107108,0,02,01,285209,0,020,7890,9180714,C000000003,00003,002,상환금,,U688501
01,110666555444,노태양,081,하나은행,01,110666777888,한지우,011,농협은행,20251031,20251031170146041250,2,1,107109,0,02,01,167255,0,081,6789,3739569,C000000018,00018,001,투자금,,U695864
01,110666777888,한지우,011,농협은행,01,110666555444,노태양,081,하나은행,20251031,20251031170146041250,1,1,107110,0,02,01,167255,0,011,0123,8573284,C000000009,00009,002,투자금,,U382628
01,110555444333,서준호,081,하나은행,01,110999000111,송하은,004,국민은행,20250210,20250210120851880974,2,1,107111,0,04,01,1287935,0,081,5678,1657389,C000000013,00013,001,생활비지원,,U970205
01,110999000111,송하은,004,국민은행,01,110555444333,서준호,081,하나은행,20250210,20250210120851880974,1,1,107112,0,04,01,1287935,0,004,3456,3493248,C000000010,00010,002,생활비지원,,U892050
01,110666555444,노태양,081,하나은행,02,ATM9687330809,ATM종로점,081,하나은행,20251210,20251210160354052140,2,1,107113,0,03,02,13147,1,081,6789,3726422,C000000018,00018,001,카드대금,8553572058992411,U525959
01,110999888777,배수지,011,농협은행,02,ATM9360298655,ATM명동점,011,농협은행,20251205,20251205102642534859,2,1,107114,0,03,02,10913,1,011,8901,2728220,C000000019,00019,001,송금,4671662754255987,U645211
01,110999888777,배수지,011,농협은행,01,110666777888,한지우,011,농협은행,20250503,20250503121801127437,2,1,107115,0,02,01,417298,0,011,7890,2310922,C000000019,00019,001,식비,,U886560
01,110666777888,한지우,011,농협은행,01,110999888777,배수지,011,농협은행,20250503,20250503121801127437,1,1,107116,0,02,01,417298,0,011,0123,8990582,C000000009,00009,002,식비,,U310744
01,110333444555,임도현,020,우리은행,01,110555666777,이민수,020,우리은행,20250407,20250407134835668025,2,1,107117,0,01,01,102126,0,020,5678,2526543,C000000011,00011,001,투자금,,U935767
01,110555666777,이민수,020,우리은행,01,110333444555,임도현,020,우리은행,20250407,20250407134835668025,1,1,107118,0,01,01,102126,0,020,7890,9282840,C000000003,00003,002,투자금,,U377311
01,110555444333,서준호,081,하나은행,01,110888777666,오채원,088,신한은행,20250411,20250411113922875722,2,1,107119,0,02,01,73168,0,081,4567,1584221,C000000013,00013,001,공과금,,U699531
01,110888777666,오채원,088,신한은행,01,110555444333,서준호,081,하나은행,20250411,20250411113922875722,1,1,107120,0,02,01,73168,0,088,9012,13783035,C000000012,00012,002,공과금,,U780753
01,110888999000,최지훈,088,신한은행,01,110333444555,임도현,020,우리은행,20251219,20251219125756653431,2,1,107121,0,01,01,77489,0,088,2345,7680076,C000000004,00004,001,의료비,,U838618
01,110333444555,임도현,020,우리은행,01,110888999000,최지훈,088,신한은행,20251219,20251219125756653431,1,1,107122,0,01,01,77489,0,020,5678,2604032,C000000011,00011,002,의료비,,U530382
01,110234567890,김철수,004,국민은행,01,110555444333,서준호,081,하나은행,20250729,20250729171908135549,2,1,107123,0,04,01,402781,0,004,4567,1538161,C000000001,00001,001,물품대금,,U498328
01,110555444333,서준호,081,하나은행,01,110234567890,김철수,004,국민은행,20250729,20250729171908135549,1,1,107124,0,04,01,402781,0,081,3456,1987002,C000000013,00013,002,물품대금,,U691313
01,110555444333,서준호,081,하나은행,02,ATM4680277935,ATM강남점,081,하나은행,20250309,20250309113213832011,2,1,107125,0,03,02,73688,1,081,3456,1913314,C000000013,00013,001,교육비,3809349386134354,U194229
01,110888999000,최지훈,088,신한은행,01,110111000999,권나연,088,신한은행,20250920,20250920140122869229,2,1,107126,0,04,01,248410,0,088,0123,7431666,C000000004,00004,001,컨설팅비,,U169734
01,110111000999,권나연,088,신한은행,01,110888999000,최지훈,088,신한은행,20250920,20250920140122869229,1,1,107127,0,04,01,248410,0,088,1234,321398,C000000017,00017,002,컨설팅비,,U303676
01,110222333444,윤서준,081,하나은행,01,110666777888,한지우,011,농협은행,20250210,20250210164604317453,2,1,107128,0,04,01,67881,0,081,5678,16725190,C000000008,00008,001,부동산거래,,U597968
01,110666777888,한지우,011,농협은행,01,110222333444,윤서준,081,하나은행,20250210,20250210164604317453,1,1,107129,0,04,01,67881,0,011,7890,9058463,C000000009,00009,002,부동산거래,,U940080
01,110777666555,홍시우,004,국민은행,02,ATM6848178783,ATM을지로점,004,국민은행,20250426,20250426101711811696,2,1,107130,0,03,02,680338,1,004,1234,972718,C000000015,00015,001,교육비,7341395222244392,U617613
01,110111000999,권나연,088,신한은행,01,110234567890,김철수,004,국민은행,20250202,20250202135228221654,2,1,107131,0,01,01,18683,0,088,1234,302715,C000000017,00017,001,부동산거래,,U234931
01,110234567890,김철수,004,국민은행,01,110111000999,권나연,088,신한은행,20250202,20250202135228221654,1,1,107132,0,01,01,18683,0,004,2345,1556844,C000000001,00001,002,부동산거래,,U174809
01,110333444555,임도현,020,우리은행,01,110444333222,장민석,020,우리은행,20250728,20250728145531366989,2,1,107133,0,01,01,583125,0,020,6789,2020907,C000000011,00011,001,보험료,,U795789
01,110444333222,장민석,020,우리은행,01,110333444555,임도현,020,우리은행,20250728,20250728145531366989,1,1,107134,0,01,01,583125,0,020,6789,7757242,C000000016,00016,002,보험료,,U931487
01,110777888999,조은비,088,신한은행,02,ATM1665555638,ATM명동점,088,신한은행,20250129,20250129172247879843,2,1,107135,0,03,02,256268,1,088,2345,14274193,C000000007,00007,001,급여이체,5765983577410793,U719611
01,110555444333,서준호,081,하나은행,02,ATM7437372592,ATM강남점,081,하나은행,20250603,20250603121929764142,2,1,107136,0,03,02,84323,1,081,5678,1828991,C000000013,00013,001,교통비,8540302730861796,U276326
01,110444555666,강민지,020,우리은행,01,110999888777,배수지,011,농협은행,20250508,20250508100651707226,2,1,107137,0,04,01,12109,0,020,5678,8185336,C000000006,00006,001,생활비,,U747117
01,110999888777,배수지,011,농협은행,01,110444555666,강민지,020,우리은행,20250508,20250508100651707226,1,1,107138,0,04,01,12109,0,011,7890,2323031,C000000019,00019,002,생활비,,U413784
01,110111222333,정수민,004,국민은행,01,110777888999,조은비,088,신한은행,20250811,20250811172353403015,2,1,107139,0,01,01,154396,0,004,3456,18945486,C000000005,00005,001,식비,,U863266
01,110777888999,조은비,088,신한은행,01,110111222333,정수민,004,국민은행,20250811,20250811172353403015,1,1,107140,0,01,01,154396,0,088,9012,14428589,C000000007,00007,002,식비,,U656992
01,110666777888,한지우,011,농협은행,02,ATM6631994957,ATM을지로점,011,농협은행,20250712,20250712175810277517,2,1,107141,0,03,02,4384458,1,011,7890,4674005,C000000009,00009,001,상환금,5163655628704169,U457593
01,110888999000,최지훈,088,신한은행,01,110444333222,장민석,020,우리은행,20250402,20250402150653881086,2,1,107142,0,01,01,62602,0,088,0123,7369064,C000000004,00004,001,협력금,,U157789
01,110444333222,장민석,020,우리은행,01,110888999000,최지훈,088,신한은행,20250402,20250402150653881086,1,1,107143,0,01,01,62602,0,020,7890,7819844,C000000016,00016,002,협력금,,U473265
01,110111000999,권나연,088,신한은행,02,ATM7482516630,ATM명동점,088,신한은행,20250328,20250328155020761621,2,1,107144,0,03,02,217679,1,088,9012,3082831,C000000017,00017,001,생활비지원,2530646418965259,U171730
01,110555444333,서준호,081,하나은행,01,110111222333,정수민,004,국민은행,20250806,20250806144409415110,2,1,107145,0,04,01,45611,0,081,4567,1783380,C000000013,00013,001,송금,,U773875
01,110111222333,정수민,004,국민은행,01,110555444333,서준호,081,하나은행,20250806,20250806144409415110,1,1,107146,0,04,01,45611,0,004,4567,18991097,C000000005,00005,002,송금,,U260009
01,110999000111,송하은,004,국민은행,01,110234567890,김철수,004,국민은행,20251022,20251022120411901156,2,1,107147,0,04,01,118204,0,004,3456,3375044,C000000010,00010,001,교육비,,U739758
01,110234567890,김철수,004,국민은행,01,110999000111,송하은,004,국민은행,20251022,20251022120411901156,1,1,107148,0,04,01,118204,0,004,1234,1675048,C000000001,00001,002,교육비,,U831192
01,110999000111,송하은,004,국민은행,02,ATM5757983742,ATM명동점,004,국민은행,20251015,20251015124732626158,2,1,107149,0,03,02,150380,1,004,3456,3224664,C000000010,00010,001,생활비,1171951809140983,U674598
01,110666777888,한지우,011,농협은행,01,110234567890,김철수,004,국민은행,20250309,20250309124858396404,2,1,107150,0,01,01,272061,0,011,7890,4401944,C000000009,00009,001,의료비,,U449842
01,110234567890,김철수,004,국민은행,01,110666777888,한지우,011,농협은행,20250309,20250309124858396404,1,1,107151,0,01,01,272061,0,004,1234,1947109,C000000001,00001,002,의료비,,U444258
01,110888999000,최지훈,088,신한은행,02,ATM2657047230,ATM을지로점,088,신한은행,20250716,20250716113029151732,2,1,107152,0,03,02,51731,1,088,0123,7317333,C000000004,00004,001,대출상환,7548622457744229,U870407
01,110444333222,장민석,020,우리은행,01,110555444333,서준호,081,하나은행,20251120,20251120140631740696,2,1,107153,0,01,01,100808,0,020,8901,7719036,C000000016,00016,001,투자금,,U917139
01,110555444333,서준호,081,하나은행,01,110444333222,장민석,020,우리은행,20251120,20251120140631740696,1,1,107154,0,01,01,100808,0,081,6789,1884188,C000000013,00013,002,투자금,,U653357
01,110555666777,이민수,020,우리은행,01,110444333222,장민석,020,우리은행,20250425,20250425124105315437,2,1,107155,0,01,01,2245579,0,020,8901,7037261,C000000003,00003,001,프로젝트비용,,U109504
01,110444333222,장민석,020,우리은행,01,110555666777,이민수,020,우리은행,20250425,20250425124105315437,1,1,107156,0,01,01,2245579,0,020,5678,9964615,C000000016,00016,002,프로젝트비용,,U672693
01,110555666777,이민수,020,우리은행,01,110222111000,안유진,011,농협은행,20250217,20250217151943223764,2,1,107157,0,01,01,300561,0,020,6789,6736700,C000000003,00003,001,컨설팅비,,U980081
01,110222111000,안유진,011,농협은행,01,110555666777,이민수,020,우리은행,20250217,20250217151943223764,1,1,107158,0,01,01,300561,0,011,7890,23386889,C000000014,00014,002,컨설팅비,,U294072
01,110234567890,김철수,004,국민은행,01,110333222111,문지훈,004,국민은행,20250403,20250403170717949024,2,1,107159,0,04,01,265566,0,004,1234,1681543,C000000001,00001,001,상환금,,U679331
01,110333222111,문지훈,004,국민은행,01,110234567890,김철수,004,국민은행,20250403,20250403170717949024,1,1,107160,0,04,01,265566,0,004,1234,7446320,C000000020,00020,002,상환금,,U597983
01,110777666555,홍시우,004,국민은행,01,110555444333,서준호,081,하나은행,20250920,20250920162210172423,2,1,107161,0,04,01,45368,0,004,2345,927350,C000000015,00015,001,상환금,,U340422
01,110555444333,서준호,081,하나은행,01,110777666555,홍시우,004,국민은행,20250920,20250920162210172423,1,1,107162,0,04,01,45368,0,081,5678,1929556,C000000013,00013,002,상환금,,U850621
01,110888999000,최지훈,088,신한은행,02,ATM3634926677,ATM명동점,088,신한은행,20251029,20251029172346397620,2,1,107163,0,03,02,33222,1,088,2345,7284111,C000000004,00004,001,의료비,3780150296221889,U876611
01,110222111000,안유진,011,농협은행,01,110111222333,정수민,004,국민은행,20250301,20250301153932324304,2,1,107164,0,04,01,36819,0,011,0123,23350070,C000000014,00014,001,급여이체,,U967135
01,110111222333,정수민,004,국민은행,01,110222111000,안유진,011,농협은행,20250301,20250301153932324304,1,1,107165,0,04,01,36819,0,004,4567,19027916,C000000005,00005,002,급여이체,,U768412
01,110555666777,이민수,020,우리은행,01,110888999000,최지훈,088,신한은행,20250811,20250811095442654916,2,1,107166,0,04,01,232736,0,020,7890,6503964,C000000003,00003,001,부동산거래,,U716312
01,110888999000,최지훈,088,신한은행,01,110555666777,이민수,020,우리은행,20250811,20250811095442654916,1,1,107167,0,04,01,232736,0,088,0123,7516847,C000000004,00004,002,부동산거래,,U164103
01,110777666555,홍시우,004,국민은행,01,110333222111,문지훈,004,국민은행,20250204,20250204093950534759,2,1,107168,0,01,01,226020,0,004,4567,701330,C000000015,00015,001,카드대금,,U124957
01,110333222111,문지훈,004,국민은행,01,110777666555,홍시우,004,국민은행,20250204,20250204093950534759,1,1,107169,0,01,01,226020,0,004,4567,7672340,C000000020,00020,002,카드대금,,U343290
01,110777888999,조은비,088,신한은행,01,110666555444,노태양,081,하나은행,20251022,20251022113340330683,2,1,107170,0,04,01,111254,0,088,1234,14317335,C000000007,00007,001,부동산거래,,U530492
01,110666555444,노태양,081,하나은행,01,110777888999,조은비,088,신한은행,20251022,20251022113340330683,1,1,107171,0,04,01,111254,0,081,3456,3837676,C000000018,00018,002,부동산거래,,U955909
01,110666777888,한지우,011,농협은행,01,110888777666,오채원,088,신한은행,20251120,20251120122757837228,2,1,107172,0,01,01,55913,0,011,7890,4346031,C000000009,00009,001,공과금,,U567352
01,110888777666,오채원,088,신한은행,01,110666777888,한지우,011,농협은행,20251120,20251120122757837228,1,1,107173,0,01,01,55913,0,088,1234,13838948,C000000012,00012,002,공과금,,U450812
01,110555666777,이민수,020,우리은행,01,110777666555,홍시우,004,국민은행,20251113,20251113090658496818,2,1,107174,0,04,01,4477426,0,020,5678,2026538,C000000003,00003,001,교통비,,U967266
01,110777666555,홍시우,004,국민은행,01,110555666777,이민수,020,우리은행,20251113,20251113090658496818,1,1,107175,0,04,01,4477426,0,004,1234,5178756,C000000015,00015,002,교통비,,U292020
01,110444555666,강민지,020,우리은행,01,110333222111,문지훈,004,국민은행,20250303,20250303165735337403,2,1,107176,0,02,01,85503,0,020,7890,8099833,C000000006,00006,001,통신비,,U977392
01,110333222111,문지훈,004,국민은행,01,110444555666,강민지,020,우리은행,20250303,20250303165735337403,1,1,107177,0,02,01,85503,0,004,2345,7757843,C000000020,00020,002,통신비,,U794521
